tweet,sentiment,
"@Gerindra @DPR_RI @fadlizon Hormat saya untuk Pak Prabowo dan seluruh kader Gerindra; terkait vaksin covid, beberapa anggota DPR RI dari Gerindra menjadi relawan Vaksin Nusantara. Apakah Gerindra bisa menyuarakan agar Vaksin Nusantara bisa diberikan kepada seluruh masyarakat, Kan hasilnya lebih bagus dari yg lain.",netral,
"Ngomong2, kan salah satu KIPI nya vaksin covid, dan vaksin lainnya sih adalah Demam.  Alhamdulillah aku enggak, dan alhamdulillah Nadim dari pertama kali imunisasi (apapun) gak pernah demam... Antara emang antibodinya bagus banget, atau bocahnya tipe yg slow banget",pos,
"Apresiasi pada tindakan Puan yang peka merespons kejadian melonjaknya angka penderita Covid-19 di Kudus, Puan membagikan gratis 20 ribu dosis vaksin Covid-19 sebagai dorongan untuk program percepatan vaksinasi Covid-19 di Jateng  #PendukungPuanBergerak  https://t.co/qHKq8G61Da",pos,
@yuzinurazizah @katampii Gw yg udah vaksin aja masih prokes tau kalau vaksin bukan berarti ga akan kena covid ,pos,
"Pak @jokowi saya tidak menyalahkan pemerintah 100% dalam hal ini, karena saya juga dapat wa seperti ini dari teman saya, ""karyawan temen saya,, udah vaksin 2 kali,, kena covid kemarin... santai aja.. karena di bayarin bpjs kalau di isoman.."" memang revolusi mental yg ga jalan pak.",neg,
"Nunggu kabar vaksinasi padahal udah daftar.  mungkin antriannya banyak akibat lonjakan covid 19, jadi banyak yg baru sadar kalau vaksin itu penting.",pos,
"@susipudjiastuti Masih belum jadi kaya juga? masih aja mainan covid. Ribuan UMKM tumbang, kalo jualan vaksin kagak bisa nyampe target.. tiru mekdi, bikin vaksin BTS series, laku. geregetan sama covid.",neg,
"@jonicage99 @biancoMeio @dwinucleo @afrkml Keselamatan lu waktu terkena covid. Dan vaksin yang beredar saat ini itu, bisa meningkatkan tingkat keselamatan sampai 95%. Jadi waktu lu kena covid. Lu ga modar. Begitu. ",pos,
"@tonnylubs @FadhillahAisya3 @realAbikaTrader Justru memang itu tujuan utama vaksin. Kalaupun kena covid, keparahannya jauh lebih kecil daripada kalau belum divaksin dan itu BUKAN asumsi, sudah banyak penelitiannya. Di negara-negara lain juga sudah terbukti efektivitas vaksin mencegah sakit parah, apalagi kematian.  https://t.co/LoVXks5f1z",pos,
"@jonicage99 @biancoMeio @dwinucleo @afrkml Gini nih, pake vaksin itu ibarat naik motor terus pakai helm. Apakah dengan pake helm kebal terhadap kecelakaan? Ya nggak. Tapi apakah meningkatkan tingkat keselamatan kalo kecelakaan? Iya. Jadi gunanya vaksin itu bukan buat kebal covid, tapi meningkatkan tingkat",pos,
"@afrkml Tolong beri saya pencerahan kenapa masih ada yg meninggal padahal vaksin covid dah dua kali lengkap, covid19, bukan varian baru. Mohon jawaban ilmiah ya...? logikanya klo udah divaksin klo kena pasti ga berat..",neg,
Indonesia nih emang jagonya kerja separuh-separuh vaksin covid aja mangkrak begini banyak yang ga kelar,neg,
"Akselerasi vaksinasi terus digenjot, hal ini dimaksudkan agar perkembangan kasus covid gak semakin menghawatirkan.. yuk yg punya kesempatan vaksin, jangan ditunda-tunda  https://t.co/rAdC8Yv1Fb",pos,
"Kata orang-orang pabrik, vaksin COVID bisa bikin DNA orang-orang berubah lucu sekali ya hari ini divaksin besoknya bangun-bangun udah jadi tomat.",neg,
"Kenapa covid meningkat? Jangan salahin siapa-siapa, intropeksi diri aja ?? Protokol kesehatan di jalanin ga ?? Ada vaksin mau ngurus ga ??",netral,
"@luardandalam Blundernya menurut aku, harusnya yang mau vaksin itu tes Covid dulu. Di indonesia protokol vaksinnya kacau. Ortu aku hipertensi, kolesterol tinggi, vaksin ga cek medis dulu. Sepupu aku itu obesitas, asma akut, vaksin, ga sampe sehari eh taunya positif covid",neg,
"@aMrazing Inilah kenapa vaksin penting, peluang buat kena covid memang sama kayak yg belum tapi dampaknya gak separah yg belum vaksin.",pos,
"udah vaksin berharap ga kena covid? oh tentu tidak ferguso.. temen gua sesama nakes, kita sudah divaksin dua kali pas bulan januari. masih positif dengan masa hari rawat ke 10 skrg. CT masih drop, OTPT naik nya drastis. kalo kita ga taat prokes mah sama aje bodong.",neg,
"besok vaksin. idealis gue luntur, bukan ga percaya covid. cuma gamau di vaksin. kalo bukan karna KKL bodoh itu.",neg,
"@ernestprakasa Temen seangkatan waktu SMA, senin 31 mei masih sehat jaga konter HP, kamis 3 juni dpt WA beliau meninggal, karena COVID-19. Usianya 32 tahun. Anaknya 2 masih balita, istrinya sedang hamil anak ke 3. Jaga kesehatan semua. Walau sdh vaksin tetap harus prokes.",neg,
"Makanya setiap ke kantor client tuh gua selalu waswas krn gua satu rumah sama bapak yg usianya udh 67 tahun alias manula rentan terpapar Susah banget nasehatin org yg gapercaya covid dan vaksin tuh, asli bikin stress sendiri",neg,
"Jujur gua takut bgt sih, soalnya di kantor client gua tuh ada 1 org yg gak percaya covid dan ga percaya vaksin, mana kalau lagi di dalam ruangan beliau tuh jarang pasang masker jadi ya gua yg harus siap siaga selalu pakai masker dan cuci tangan",neg,
COVID naik lagi. Negara lain mulai santai dan nyaman. Apakah karena target jualan vaksin belum tercapai? Belum nutup modal?  ,neg,
"@sissassy Iya juga yaa tapi kalo ada campaign kayak gitu pasti masyarakat jg akan mikir ""kalau gitu ngapain gue vaksin dah, toh pada akhirnya kena covid jg"" ya ga sih? Jadi serba salah jugaa padahal disisi lain emang pemerintah jg udh nyuruh vaksin",neg,
"@Askrlfess kok pada mau vaksin sih? nanti kalau ada covid varian baru, divaksin lagi?",neg,
"@dayatia Masih banyak yg bertanya seperti ini, dipikirnya begitu sudah divaksin langsung ebal virus covid 100%. Padahal, kalau bisa membaca tentang ulasan para ahli dokter, guna vaksin untk meningkatkan kekebalan &amp; mengurasi resiko tingkat keparahan sakit akibat virus ini.",neg,
"Covid itu beneran ada. Ini aku ngetik sambil masih gabisa cium bau apapun. Kalo ada jatah vaksin jangan ragu buat vaksin. Papaku ada riwayat sakit paru, untungnya dapat jatah vaksin awal2 dari kantor dan sekarang kena covid pun diizinin dokter untuk isolasi mandiri dirumah",neg,
@idextratime Di indonesia masih pada ribut covid kenapaa ??? Karena vaksin nya ga laku disini bandar rugi besar bos kalau ga laku ,neg,
"Covid denial awal2 sepi, sekarang pas ada vaksin malah makin ganas, argumennya ""udah ada vaksin ko meroket""",neg,
"@rudeski83 @mas_prasetiyo @raukandt @pakne_salman @SyairRevolusi @saveindonesia20 @n_akb31 @aiw_my @darakasiwi situ sakit, berobat....itu ikhtiar untuk mencari kesembuhan...ada pendemi, kita 3 M, ada yg di vaksin itu ikhtiar supaya kita terhindar dari covid...mana ada ikhtiar di sangkutkan dengan kedzaliman....",pos,
Aku tau masih ada orang2 yang denial kalau covid itu ada. Gamau taat protokol? Gamau vaksin? Udah bergejala tapi gamau periksa?,neg,
Sebuah studi terbaru menunjukkan bahwa vaksin Covid-19 dari Pfizer Inc. dan AstraZeneca Plc efektif mengurangi risiko perawatan pasien di rumah sakit karena virus Corona varian Delta.  Baca selengkapnya di:  https://t.co/FmNMIIJ95J  https://t.co/xPBr6lgVcJ,pos,
"Ini nggak ada yang mau campaign kenyataan kalau sudah vaksin nggak akan bikin orang itu nggak bisa ketularan Covid? Banyak lho yang salah kaprah, korban anak-anak kecil bisa membludak.",neg,
"Faktanya, informasi adanya daya magnet dari zat vaksin adalah tidak benar. vaksin Covid-19 mengandung bahan aktif dan non aktif.",netral,
"@tempodotco Sebailnya pihak BMW jangan panik Sebut saja mati mendadak mesin dikarenakan positif COVID, sembuhkannya jg mudah dan tak perlu vaksin, cukup isolasi mandiri 5 hari.",pos,
Presiden Joko Widodo berharap upaya percepatan penanganan Covid-19 melalui vaksinasi massal bisa menghambat penyebaran virus Covid-19.  #PolriPerketatPPKM Vaksin Tetap Prokes  https://t.co/6UBQzi06MA,netral,
"Unutk vaksin cuma sampai gelombang 2, bayangkan dah itu ngurus vaksin yg lebih rempong harus konfirmasi sampe tuntas. Tapi mau adain lagi gel. 3 untuk 15 orang dan itu masih belum berjalan Gw cuma berharap covid segera berakhir",neg,
buat kalian yg mau vaksin covid jangan pake sinovac ya. soalnya gabisa ke eropa nanti. lebih baik astrazeneca.,netral,
"Gue udah sempet vaksin flu, vaksin pertama covid, jarang keluar, pake masker mulu, rajin hand sanitizer.. tapi masih cemas tiap ketemu sama orang lain yg satu tempat tinggal bahkan juga gue waspada. Kok ya bisa sih orang keluar kagak pake masker tuh merasa baik-baik aja???",neg,
"Sekarang udah sampai level kesel kalau dinasihati harus ini itu karena kasus COVID tinggi.  Itu sarannya ya bener banget, tapi justru karena udah selalu patuh, sementara orang lain pada mengabaikan, plus akses vaksin (secara subjektif) sulit, jadi dengernya malah kesel.",neg,
"@afrkml Mau konfirmasi kak, vaksin kan masukin virus (yang mati) ke tubuh ya. Berarti yang udah pernah positif covid, harusnya nggak perlu vaksin lagi kan ? Apa begimana ?,",netral,
"Sob, vaksin Sinovac bahkan dinilai dapat 100% mencegah gejala parah hingga butuh rawat inap dan melindungi hingga 51% para penerima vaksin yang terinfeksi, lho. Tunggu apa lagi? yuk, sama-sama sukseskan program vaksinasi Covid-19 dan selalu laksanakan 5M!  https://t.co/lYMEvpgjXm",pos,
"@rizkidwika Gapapa bang lagian vaksin bukan absolut buat cegah covid-19, insyallah kalo dah kena dan survive jadi herd immunity yang penting pake masker, jaga jarak, cuci tangan, hindari ruang tertutup, hindari keramaian.",pos,
"@FadhillahAisya3 @realAbikaTrader Kesimpulannya fungsi helm adalah meminimalisir luka jika terjadi kecelakaan, apakah yg udah vaksin trus kena covid dijamin gak akan separah yg belum vaksin?  Kayaknya kesimpulannya masih asumsi, belum ada penelitian kesitu..",neg,
"@blogdokter Betul suami udah vaksin lengkap dan sekarang positif covid ya kalau dalam kepercayaan saya qadarullah dok, yg penting udah ikhtiar dengn vaksin. Sisanya ya takdir Allah  manusia cuma bisa berusaha berencana dan berdoa doain suami cepat sembuh ya",pos,
"Kenapa covid di indo ga ada habisnya, Padahal vaksin udah disebar?",neg,
"@kriptodream @fahrisalam Butuh waktu setidaknya 2 minggu sampai dengan 1 bulan antibodi optimal - Hari 1 vaksin pertama - Hari ke-7, imun tubuh mulai terbentuk - Hari ke-14 vaksin ke2 . Hari ke-28 vaksin dosis ke 2 untuk lansia. - Hari ke-28, imun tubuh mulai optimal melawan paparan Covid-19 hari ke-56 untuk lansia.  https://t.co/W1d550Y3WH",netral,
"Juru Bicara Satuan Tugas (Satgas) Penanganan Covid-19 Wiku Adisasmito mengatakan semua vaksin yang disediakan pemerintah cukup efektif menangkal sejumlah varian baru virus Corona, termasuk Delta. #efikasivaksin  https://t.co/8b8aY3eAb4",pos,
@afrkml Orang kalo ga makan mampus. Org kalo udh divaksin blm tentu bebas covid. Org kalo ga vaksin blm tentu kena covid. Analogimu lucu,neg,
jangan lupa medical check apalagi kalau sering di rumah aja. habis medical check sebelum daftar vaksin covid hasilnya terlalu mengejutkan,netral,
Bentar ini beneran nanya umur 18 sebenarnya udh boleh vaksin covid belum sih? .-. temen kakakku ada yg bilang boleh ad yang bilang gak boleh jadi bingung,netral,
"@ChusnulCh__ @aniesbaswedan Warga DKI menanggung beban kebodohan gubernurnya ,  sedikitpun tidak ada empati pada warganya disaat pandemi Covid yang cenderung naik. Fasilitas lengkap para medis siap vaksin tersedia .... karena kebodohan lah warga DKI rawan terserang virus Covid 19.",neg,
"@dayatia @belindch Bapak ibuku, 67 dan 58 tahun udah 2 kali vaksin sinovac. PCR positif covid. Bapak gejala ringan, ibu gejala ringan sampai sedang, meriang dan sesak, saturasi sempat 90. semuanya komorbid diabetes. 1 memang dirawat udah jauh membaik. Kalau ga vaksin mungkin udah kritis dari kemaren. Secara udah sepuh dan ada komorbid",pos,
"Covid makin menggila ya. Udah selama semingguan ini tiap harinya ada suara ambulance 2-3 kali gitu.. duh jgn pd bandel dong kalian dan kalo memungkinkan vaksin, please pada vaksin. Dan kalo ga penting banget jangan kemana-mana, jangan kerumunan, tetap pakai masker dan rajin cuci tangan juga",neg,
"@ruilakkuma @crezative Keluarga aku, mbak-mbak, supir di rumah udah vaksin. Total kel besar dll yg udah vaksin kayaknya hampir 20 org, sejauh ini aman dan negatif terus walau serumah sama yang positif. Beberapa anggota keluarga yg belum divaksin malah positif covid, ada yg masuk RS juga. Lebih bahaya ga divaksin.",pos,
@zarazettirazr @realAbikaTrader Kayaknya kematian akibat covid pada orang yg sudah divaksinasi lengkap ada 10 orang yg dilaporkan. Yg sudah di vaksin ada 14 jutaan orang. Jadi ketakutan pada vaksin covid itu sampe nanti dulu itu alasannya apa,neg,
"Astaghfirullah bingung aku, ya emang udah vaksin lengkap. Vaksin lengkap ya bisa kena covid... Udah vaksin flu juga bisa kena flu.",neg,
Bebrapa rekan kerjaku yg sudah vaksin dua kali kena covid membuatku bertanya efektifitas vaksin. Apalagi sekarang katanya ada mutasi virus corona ya,neg,
@skincharediary ini barusan dikabarin orangnya positif Lagian baru kelar vaksin gak ada istirahat sekali langsung ngeluyur  Demi pacaran doang yaampun bahkan udah covid gini malah orangnya gamau karantina dulu atau apa,neg,
"@Yunandeas @AdamPrabata Pernah vaksin campak kan waktu kecil?? Nah anak-anak yang sudah vaksin campak,, tetap beresiko kena campak tapi gejalanya ringan. Sama seperti covid.",pos,
Bahaya banget orang2 yang mikir klo udah vaksin lalu kebal sma covid. Padahal yang udah divaksin ya masih bisa terinfeksi walaupun efeknya akan lebih ringan.,neg,
@realAbikaTrader Vaksin itu ibarat naik motor dipakein helm. Kalau sampai kena kemungkinan kena covid beratnya MENGECIL bukan HILANG. ,pos,
Nah ini nih yg salah kaprah. Vaksin itu bukan kebal dari covid. Tapi meminimalkan keluhan. Contohnya kita pas kecil diimunisasi campak tapi tetep bisa kena campak tapi dengan gejala yang ringan tidak berat..,pos,
"Masih banyak ya yang miskonsepsi dengan vaksin. Vaksinasi tidak menjamin Anda kebal terhadap covid, vaksinasi bekerja untuk memperkenalkan sebuah penyakit ke tubuh kita. Sehingga, ketika suatu hari kita kerjangkit virus tersebut, tubuh sudah tahu bagaimana cara melawannya.",pos,
"Varian Delta COVID-19 Dikhawatirkan Lebih Ganas dan Pengaruhi Vaksin, Ini Kata Pakar  https://t.co/lacZRIhgjz",neg,
"di amerika, yang udah vaksin bebas ga pakai masker bebas kemana-kemana contohnya bisa nonton NBA dll. di indonesia yg udah vaksin tetep harus make masker jaga jarak dan bisa kena covid berdasarkan perbandingan diatas jadi mikir siapa yang salah, vaksinnya? pemerintah? rakyat? nakes?",neg,
TV di Italia: Covid covid covid vaksin covid vaksin vaksin resiliensi vaksin resiliensi covid vaksin green transformation vaksin covid resiliensi. Saat diktator Mussolini nyatanya ada kurang propaganda ,neg,
"@blogdokter Beberapa teman-teman yang udah dapat vaksin, terus pas positif covid sama sekali nggak ada gejala, semua baik-baik aja secara fisik dan klinis..ini sih yg bikin ngeri, secara ga langsung dia bisa nularin klo dia ga taat prokes..karena benar-benar nggak ada gejala..dan orang nggak bakal tau klo dia lagi positif covid",neg,
"Bener-bener kaya dejavu. Dimana2 udah mulai bahas covid mulu, udh mulai dpt kabar sana sini orang2 yg gue kenal pada kena. Padahal kemarin2 yg lagi rame dibahas tuh vaksin.  Ibarat main game, terus kalau di tengah2 permainan salah/gagal kudu ngulang lagi.",neg,
"@meteranmen @ipank_____ @samurai_tenro @CNNIndonesia Covid ini jgn dibandingkan dgn cacar, kalau cacar itu virusnya sudah stabil. Kalau covid ini masih beranak pinak. Pertanyaan vaksin yang disuntikin ini pake sample virus covid yg mana? Ini udah bermutasi lebih dari 18 kali lho. Semoga bisa menjawab ya ",netral,
"kalau soal covid gue gapernah mikirin diri sendiri sih, gue cuman takut nyokap bokap terlebih nyokap belum vaksin.",neg,
Bhabinkamtibmas Polsek Tamiang Hulum emberi Himbauan kepada masyarakat agar selalu mematuhi Protokol Kesehatan serta mendampingi warga suntik Vaksin Covid-19  @wahyu_widada91 @divisihumaspolri @indonesia_police_ @polisi_peduli @polisi_ku @halo_polisi @polisi_indonesia  https://t.co/P90jdS9rSW,netral,
Setidaknya ada dua varian covid baru di Indonesia dengan efek yang berbeda. Delta (India) : lebih menular Beta (Afsel) : Membuat gejala lebih parah dan mematikan  baru vaksin pfizer dan AZ yang efektif melawan varian delta.  https://t.co/x6HFgfwkwf,netral,
Yang tau cara daftar vaksin covid untuk company nya kabarin dong?,netral,
"@polres_sragen_ Kapolri, Jenderal Polisi Drs. Listyo Sigit Prabowo,  https://t.co/OyWT5MqwlT., dan Panglima TNI, Marsekal TNI Hadi Tjahjanto, meninjau vaksinasi massal Covid-19 di Bangkalan, Vaksinasi ini diharap mampu menekan angka penularan Virus Corona.  #PolriPerketatPPKM Vaksin Tetap Prokes",pos,
@adelliarosa @crezative Pdhal kalau 2 tahun ini patuh gak mudik sama mau divaksin pasti tahun depan udah boleh pulkam tapi Tetep prokes..aku yg 2 tahun gak pulkam dan udah vaksin pertama nyimak sama orang yg gak percaya covid ,neg,
"Tolak Vaksin Covid, Negara Ini Ancam Blokir Jaringan Ponsel  https://t.co/B5dz7mKSnV",neg,
Si B sudah vaksin lengkap tapi masih kena covid..... Sejak kapan ada berita kalo vaksin bisa langsung kebal tidak terkena covid... Kayaknya dari dulu isi beritanya vaksin mengurangi keparahan penyakit,neg,
Si A sudah vaksin lengkap tapi masih kena covid.... Lah ternyata prokes tidak dilakukan,neg,
"Nih gunanya vaksin Covid-19: 1. Menurunkan risiko sakit berat 2. Menurunkan risiko rawat inap dan masuk ICU 3. Menurunkan risiko kematian  Menurunkan risiko juga bukan artinya jadi 0%, artinya akan tetap ada kasusnya meskipun lebih jarang dibandingkan dengan yang belum divaksin",pos,
"@dayatia Saya udah vaksin 2 kali. Dan sekarang lagi isoman, positif covid gejalanya kaya batuk flu biasa, tapi ada tambahan anosmia. Gatau karena efek vaksin, gatau karena efek umur. Soalnya ibu belum di vaksin, dan gejalanya sesek nafas pendek. Jalan 3 langkah aja sesek banget",netral,
"Bilangnya vaksin buat ngurangin angka yg terkena covid, tapi nyatanya sekarang malah makin banyak yg terkena covid",neg,
"@jokerkurus Meskipun sudah vaksin, tapi tetap kena covid dan sekarang masuk ICU",neg,
